Interval Size: UnMinuto
Top: Top5
Intervals: 533

Filters:
------------------------------------------------------------------------------------------

Stadistical Information
------------------------------------------------------------------------------------------
SERVER																			
StartInterval	TotalCount	HTTP_5??	HTTP_4??	HTTP_3??	between 0  and 2 segs	between 2 and 4 segs	between 4 and 6 segs	between 6 and 8 segs	between 8 and 10 segs	between 10 and 15 segs	between 15 and 20 segs	between 20 and 30 segs	between 30 and 40 segs	between 40 and 60 segs	between 60 and 80 segs	between 80 and 100 segs	between 100 and 120 segs	between 120 and 2147483647 segs	
1.1.1.1	07/03/2014 10:06:26 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3639	200	393	20002685
1.1.1.1	07/03/2014 10:07:06 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3642	200	266	2593
1.1.1.1	07/03/2014 10:07:26 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3644	200	266	37793
1.1.1.1	07/03/2014 10:07:46 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3647	200	393	20002491
1.1.1.1	07/03/2014 10:07:26 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3645	200	393	20002541
1.1.1.1	07/03/2014 10:07:06 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3643	200	393	20002938
1.1.1.1	07/03/2014 10:08:03 a.m.	GET /gxvmdpe_backend/servlet/mdpelogin	200	3850	388253
1.1.1.1	07/03/2014 10:08:43 a.m.	GET /gxvmdpe_backend/servlet/wwequipos	200	9369	540063
1.1.1.1	07/03/2014 10:08:46 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3653	200	393	20002157
1.1.1.1	07/03/2014 10:08:26 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3651	200	393	20002544
1.1.1.1	07/03/2014 10:08:06 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3649	200	393	20002755
1.1.1.1	07/03/2014 10:09:07 a.m.	POST /gxvmdpe_backend/servlet/wwinconsistencias?549a507746fc9f4847cbffd7fe8eaa29,gx-no-cache=1394194127394	200	6394	352505
1.1.1.1	07/03/2014 10:09:47 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3659	200	393	20002190
1.1.1.1	07/03/2014 10:09:26 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3657	200	393	20002558
1.1.1.1	07/03/2014 10:09:06 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3655	200	393	20002677
1.1.1.1	07/03/2014 10:09:22 a.m.	GET /gxvmdpe_backend/servlet/wwordcur	200	229	30032145
1.1.1.1	07/03/2014 10:10:07 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3661	200	393	20002312
1.1.1.1	07/03/2014 10:10:47 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3665	200	393	20002739
1.1.1.1	07/03/2014 10:10:27 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3663	200	393	20004204
1.1.1.1	07/03/2014 10:10:14 a.m.	GET /gxvmdpe_backend/servlet/wworddesp	200	374	30020888
1.1.1.1	07/03/2014 10:10:39 a.m.	GET /gxvmdpe_backend/static/entitymanagerordbackend.js?20143614331681	200	388	34683798
1.1.1.1	07/03/2014 10:11:11 a.m.	GET /gxvmdpe_backend/servlet/wwordcur	200	7707	211995
1.1.1.1	07/03/2014 10:11:12 a.m.	GET /gxvmdpe_backend/servlet/wwordcur	200	7562	279327
1.1.1.1	07/03/2014 10:11:27 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3669	200	377	20002457
1.1.1.1	07/03/2014 10:11:07 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3667	200	393	20002685
1.1.1.1	07/03/2014 10:11:47 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3671	200	377	20040103
1.1.1.1	07/03/2014 10:12:07 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3672	200	266	2562
1.1.1.1	07/03/2014 10:12:48 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3676	200	266	3045
1.1.1.1	07/03/2014 10:12:27 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3675	200	377	20002425
1.1.1.1	07/03/2014 10:12:48 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3677	200	345	20002565
1.1.1.1	07/03/2014 10:12:07 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3673	200	377	20003958
1.1.1.1	07/03/2014 10:13:08 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3678	200	4857	2372
1.1.1.1	07/03/2014 10:13:28 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3680	200	266	2452
1.1.1.1	07/03/2014 10:13:48 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3683	200	393	20002207
1.1.1.1	07/03/2014 10:13:08 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3679	200	393	20002515
1.1.1.1	07/03/2014 10:13:28 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3681	200	393	20002636
1.1.1.1	07/03/2014 10:14:30 a.m.	GET /gxvmdpe_frontend/rest/DPFrontDescargaOrdenesPreCierre?Usucod=MBJTEC&Ultfchsync=2014-3-7T10:8:13&Pagenumber=1.0000&Pagesize=10.0000	200	5887	108678
1.1.1.1	07/03/2014 10:14:14 a.m.	GET /gxvmdpe_frontend/rest/DPFrontDescargaMisDatos?Usucod=MBJTEC	200	4997	113494
1.1.1.1	07/03/2014 10:14:28 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3687	200	393	20002094
1.1.1.1	07/03/2014 10:14:48 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3689	200	393	20002457
1.1.1.1	07/03/2014 10:14:08 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3685	200	393	20003044
1.1.1.1	07/03/2014 10:15:49 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3694	200	266	2570
1.1.1.1	07/03/2014 10:15:28 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3692	200	266	6416
1.1.1.1	07/03/2014 10:15:28 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3693	200	393	20002388
1.1.1.1	07/03/2014 10:15:08 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3691	200	393	20002721
1.1.1.1	07/03/2014 10:15:49 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3695	200	393	20035594
1.1.1.1	07/03/2014 10:16:49 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3700	200	266	2517
1.1.1.1	07/03/2014 10:16:09 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3696	200	266	2644
1.1.1.1	07/03/2014 10:16:49 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3701	200	393	20002238
1.1.1.1	07/03/2014 10:16:09 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3697	200	393	20002318
1.1.1.1	07/03/2014 10:16:29 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3699	200	393	20003198
1.1.1.1	07/03/2014 10:17:29 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3704	200	266	2464
1.1.1.1	07/03/2014 10:17:49 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3706	200	266	3660
1.1.1.1	07/03/2014 10:17:09 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3703	200	393	20002094
1.1.1.1	07/03/2014 10:17:49 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3707	200	393	20002835
1.1.1.1	07/03/2014 10:17:29 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3705	200	393	20003924
1.1.1.1	07/03/2014 10:18:29 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3710	200	266	2411
1.1.1.1	07/03/2014 10:18:09 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3708	200	266	2453
1.1.1.1	07/03/2014 10:18:29 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3711	200	393	20002465
1.1.1.1	07/03/2014 10:18:49 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3713	200	393	20002598
1.1.1.1	07/03/2014 10:18:09 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3709	200	393	20002891
1.1.1.1	07/03/2014 10:19:30 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3716	200	266	2330
1.1.1.1	07/03/2014 10:19:50 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3718	200	266	2577
1.1.1.1	07/03/2014 10:19:09 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3715	200	393	20002099
1.1.1.1	07/03/2014 10:19:30 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3717	200	393	20002702
1.1.1.1	07/03/2014 10:19:50 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3719	200	393	20003825
1.1.1.1	07/03/2014 10:20:30 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3722	200	266	2603
1.1.1.1	07/03/2014 10:20:50 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3724	200	266	7614
1.1.1.1	07/03/2014 10:20:50 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3725	200	393	20002299
1.1.1.1	07/03/2014 10:20:30 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3723	200	393	20003106
1.1.1.1	07/03/2014 10:20:10 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3721	200	393	20003322
1.1.1.1	07/03/2014 10:21:30 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3728	200	266	2302
1.1.1.1	07/03/2014 10:21:50 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3730	200	266	2505
1.1.1.1	07/03/2014 10:21:10 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3727	200	393	20002069
1.1.1.1	07/03/2014 10:21:50 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3731	200	393	20002263
1.1.1.1	07/03/2014 10:21:30 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3729	200	393	20002408
1.1.1.1	07/03/2014 10:22:10 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3732	200	266	2502
1.1.1.1	07/03/2014 10:22:50 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3736	200	266	2782
1.1.1.1	07/03/2014 10:22:10 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3733	200	393	20002229
1.1.1.1	07/03/2014 10:22:50 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3737	200	393	20003169
1.1.1.1	07/03/2014 10:22:30 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3735	200	393	20053386
1.1.1.1	07/03/2014 10:23:51 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3742	200	266	2248
1.1.1.1	07/03/2014 10:23:31 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3740	200	266	2455
1.1.1.1	07/03/2014 10:23:31 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3741	200	393	20002441
1.1.1.1	07/03/2014 10:23:11 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3739	200	393	20002646
1.1.1.1	07/03/2014 10:23:51 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3743	200	393	20009256
1.1.1.1	07/03/2014 10:24:35 a.m.	GET /gxvmdpe_frontend/rest/DPFrontDescargaOrdenesPreCierre?Usucod=MBJTEC&Ultfchsync=2014-3-7T10:14:4&Pagenumber=1.0000&Pagesize=10.0000	200	5887	133947
1.1.1.1	07/03/2014 10:24:39 a.m.	POST /gxvmdpe_frontend/rest/GxOfflineEventReplicator?fmt=json	200	4782	162472
1.1.1.1	07/03/2014 10:24:11 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3745	200	393	20001697
1.1.1.1	07/03/2014 10:24:31 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3747	200	393	20002538
1.1.1.1	07/03/2014 10:24:51 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3749	200	393	20002653
1.1.1.1	07/03/2014 10:25:31 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3752	200	266	2550
1.1.1.1	07/03/2014 10:25:51 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3754	200	266	4192
1.1.1.1	07/03/2014 10:25:31 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3753	200	393	20002082
1.1.1.1	07/03/2014 10:25:51 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3755	200	393	20002878
1.1.1.1	07/03/2014 10:25:11 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3751	200	393	20002930
1.1.1.1	07/03/2014 10:26:11 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3756	200	266	1957
1.1.1.1	07/03/2014 10:26:31 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3758	200	266	4348
1.1.1.1	07/03/2014 10:26:31 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3759	200	393	20002188
1.1.1.1	07/03/2014 10:26:52 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3761	200	393	20002220
1.1.1.1	07/03/2014 10:26:11 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3757	200	393	20002243
1.1.1.1	07/03/2014 10:27:12 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3762	200	266	2431
1.1.1.1	07/03/2014 10:27:52 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3766	200	266	21812
1.1.1.1	07/03/2014 10:27:32 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3765	200	393	20002095
1.1.1.1	07/03/2014 10:27:12 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3763	200	393	20002111
1.1.1.1	07/03/2014 10:27:52 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3767	200	393	20016599
1.1.1.1	07/03/2014 10:28:12 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3768	200	266	2313
1.1.1.1	07/03/2014 10:28:32 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3770	200	266	3155
1.1.1.1	07/03/2014 10:28:12 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3769	200	377	20002281
1.1.1.1	07/03/2014 10:28:52 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3773	200	377	20002536
1.1.1.1	07/03/2014 10:28:32 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3771	200	377	20002954
1.1.1.1	07/03/2014 10:29:58 a.m.	GET /gxvmdpe_backend/servlet/wwsupervisores	200	8602	640770
1.1.1.1	07/03/2014 10:29:57 a.m.	GET /gxvmdpe_backend/servlet/wwsupervisores	200	8602	669561
1.1.1.1	07/03/2014 10:29:52 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3779	200	4773	20002219
1.1.1.1	07/03/2014 10:29:12 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3775	200	377	20002225
1.1.1.1	07/03/2014 10:29:32 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3777	200	377	20002362
1.1.1.1	07/03/2014 10:30:46 a.m.	GET /gxvmdpe_backend/servlet/entitymanagerordbackend?DSP,000026967373,1,	200	12920	387419
1.1.1.1	07/03/2014 10:30:06 a.m.	GET /gxvmdpe_backend/servlet/entitymanagersupervisores?DSP,TA015I123,	200	7146	996857
1.1.1.1	07/03/2014 10:30:12 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3781	200	393	20002255
1.1.1.1	07/03/2014 10:30:53 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3785	200	393	20002781
1.1.1.1	07/03/2014 10:30:32 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3783	200	393	20010182
1.1.1.1	07/03/2014 10:31:13 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3787	200	393	20002320
1.1.1.1	07/03/2014 10:31:53 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3791	200	393	20002540
1.1.1.1	07/03/2014 10:31:28 a.m.	GET /gxvmdpe_backend/static/k2btabbedviewforlayoutmodern.js?201422710501726	200	533	30018491
1.1.1.1	07/03/2014 10:31:28 a.m.	GET /gxvmdpe_backend/static/ordencomdiag.js?201421415164285	200	388	60030544
1.1.1.1	07/03/2014 10:31:28 a.m.	GET /gxvmdpe_backend/static/ordbackendgeneral.js?20143614331436	200	1316	62045590
1.1.1.1	07/03/2014 10:32:53 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3797	200	393	20001928
1.1.1.1	07/03/2014 10:32:33 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3795	200	393	20002675
1.1.1.1	07/03/2014 10:32:13 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3793	200	393	20002854
1.1.1.1	07/03/2014 10:32:29 a.m.	GET /gxvmdpe_backend/static/GXGoogleVisualizationLibrary/MAP/yahoomaps.js	200	388	59048286
1.1.1.1	07/03/2014 10:32:29 a.m.	GET /gxvmdpe_backend/static/ordbackendordgeo.js?20143614331052	200	1397	62063834
1.1.1.1	07/03/2014 10:33:53 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3802	200	266	2113
1.1.1.1	07/03/2014 10:33:33 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3800	200	266	2113
1.1.1.1	07/03/2014 10:33:13 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3799	200	393	20001983
1.1.1.1	07/03/2014 10:33:33 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3801	200	393	20002412
1.1.1.1	07/03/2014 10:33:53 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3803	200	393	20002492
1.1.1.1	07/03/2014 10:34:16 a.m.	GET /gxvmdpe_frontend/rest/DPFrontDescargaMisDatos?Usucod=MBJTEC	200	4997	68996
1.1.1.1	07/03/2014 10:34:32 a.m.	GET /gxvmdpe_frontend/rest/DPFrontDescargaOrdenesPreCierre?Usucod=MBJTEC&Ultfchsync=2014-3-7T10:24:4&Pagenumber=1.0000&Pagesize=10.0000	200	6618	98644
1.1.1.1	07/03/2014 10:34:34 a.m.	GET /gxvmdpe_frontend/rest/DPFrontDescargaOrdenesEquiposNrosSerie?Usucod=MBJTEC&Ultfchsync=2014-3-7T10:24:4	200	4776	104884
1.1.1.1	07/03/2014 10:34:33 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3807	200	393	20002121
1.1.1.1	07/03/2014 10:34:13 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3805	200	393	20002243
1.1.1.1	07/03/2014 10:39:03 a.m.	GET /jkmanager/?cmd=update&from=list&w=PMDPE-clon-loadbalancer&sw=PMDPEn1-clon-serverajp13&vwa=1	200	5509	523
1.1.1.1	07/03/2014 10:39:03 a.m.	GET /jkmanager/?cmd=update&from=list&w=PMDPE-clon-loadbalancer&sw=PMDPEn1-clon-serverajp13&vwa=1	401	7301	1736
1.1.1.1	07/03/2014 10:40:35 a.m.	GET /jkmanager/?cmd=update&from=list&w=PMDPE-clon-loadbalancer&sw=PMDPEn1-clon-serverajp13&vwa=0	200	5509	415
1.1.1.1	07/03/2014 10:40:14 a.m.	GET /jkmanager/?cmd=update&from=list&w=PMDPE-clon-loadbalancer&sw=PMDPEn1-clon-serverajp13&vwa=1	200	5509	489
1.1.1.1	07/03/2014 10:40:35 a.m.	GET /jkmanager/?cmd=update&from=list&w=PMDPE-clon-loadbalancer&sw=PMDPEn1-clon-serverajp13&vwa=0	401	7301	1498
1.1.1.1	07/03/2014 10:40:14 a.m.	GET /jkmanager/?cmd=update&from=list&w=PMDPE-clon-loadbalancer&sw=PMDPEn1-clon-serverajp13&vwa=1	401	7301	1513
1.1.1.1	07/03/2014 10:44:34 a.m.	GET /gxvmdpe_frontend/rest/DPFrontDescargaOrdenesPreCierre?Usucod=MBJTEC&Ultfchsync=2014-3-7T10:34:4&Pagenumber=1.0000&Pagesize=10.0000	200	5887	147676
1.1.1.1	07/03/2014 10:44:38 a.m.	POST /gxvmdpe_backend/servlet/awsreplicbackend	200	1019	237463
1.1.1.1	07/03/2014 10:44:38 a.m.	POST /gxvmdpe_frontend/rest/GxOfflineEventReplicator?fmt=json	200	4782	280756
1.1.1.1	07/03/2014 10:44:21 a.m.	POST /gxvmdpe_backend/servlet/awsdescargamisdatos	200	4964	601544
1.1.1.1	07/03/2014 10:44:21 a.m.	GET /gxvmdpe_frontend/rest/DPFrontDescargaMisDatos?Usucod=MBJTEC	200	4997	657821
1.1.1.1	07/03/2014 10:46:00 a.m.	GET /gxvmdpe_backend/servlet/entitymanagerordbackend?DSP,000026962563,11,	200	17284	262985
1.1.1.1	07/03/2014 10:46:13 a.m.	GET /gxvmdpe_backend/servlet/wwcausa	200	8506	313902
1.1.1.1	07/03/2014 10:46:31 a.m.	GET /gxvmdpe_backend/servlet/wwcausa	200	8506	372182
1.1.1.1	07/03/2014 10:46:13 a.m.	GET /gxvmdpe_backend/servlet/wwcausa	200	8410	572843
1.1.1.1	07/03/2014 10:46:00 a.m.	GET /gxvmdpe_backend/servlet/entitymanagerordbackend?DSP,000026962563,11,	200	12920	1253307
1.1.1.1	07/03/2014 10:47:54 a.m.	GET /gxvmdpe_backend/servlet/entitymanagerordbackend?DSP,TA011I1210000000,158367,OrdGeo	200	7162	340029
1.1.1.1	07/03/2014 10:47:30 a.m.	GET /gxvmdpe_backend/servlet/mdpehome	200	4554	340345
1.1.1.1	07/03/2014 10:47:28 a.m.	GET /gxvmdpe_backend/servlet/wwbuscarorden	200	6458	356476
1.1.1.1	07/03/2014 10:47:24 a.m.	GET /gxvmdpe_backend/servlet/mdpehome	200	4586	366759
1.1.1.1	07/03/2014 10:47:34 a.m.	GET /gxvmdpe_backend/servlet/wwordbackend	200	7114	432040
1.1.1.1	07/03/2014 10:48:39 a.m.	GET /gxvmdpe_backend/static/jquery.js?75940	200	34473	10549435
1.1.1.1	07/03/2014 10:48:39 a.m.	GET /gxvmdpe_backend/static/gxgral.js?75940	200	118444	10585425
1.1.1.1	07/03/2014 10:48:49 a.m.	GET /gxvmdpe_backend/static/Resources/K2BModern/AntelLogo.png	200	1066	14951090
1.1.1.1	07/03/2014 10:48:34 a.m.	GET /gxvmdpe_backend/static/Resources/K2BModern/K2BHeaderClose.png	200	229	44955442
1.1.1.1	07/03/2014 10:48:34 a.m.	GET /gxvmdpe_backend/static/k2bheadermodern.js?201421415174347	200	388	60040672
1.1.1.1	07/03/2014 10:49:18 a.m.	GET /gxvmdpe_backend/static/SmoothNavMenu/resources/ddsmoothmenu-v.css?1012540	200	1333	838860
1.1.1.1	07/03/2014 10:49:19 a.m.	GET /gxvmdpe_backend/static/k2bwwmasterpagemodern.js?20131227932680	200	1172	14920424
1.1.1.1	07/03/2014 10:49:19 a.m.	GET /gxvmdpe_backend/static/Resources/AntelSplash.png	200	15295	14923098
1.1.1.1	07/03/2014 10:49:34 a.m.	GET /gxvmdpe_backend/servlet/mdpelogin	200	229	30018751
1.1.1.1	07/03/2014 10:49:58 a.m.	GET /gxvmdpe_backend/static/SmoothNavMenu/resources/ddsmoothmenu-v.css?1012540	200	533	36143018
1.1.1.1	07/03/2014 10:50:34 a.m.	GET /gxvmdpe_backend/static/mdpelogout.js?201421912535378	200	1540	4746
1.1.1.1	07/03/2014 10:50:34 a.m.	GET /gxvmdpe_backend/static/Shared/jquery/jquery-1.4.2.min.js	200	25267	9138
1.1.1.1	07/03/2014 10:50:34 a.m.	GET /gxvmdpe_backend/static/mdpehome.js?20131227954431	200	533	30020698
1.1.1.1	07/03/2014 10:50:34 a.m.	GET /gxvmdpe_backend/static/k2brecentlinksmodern.js?20142141517436	200	533	60026586
1.1.1.1	07/03/2014 10:50:34 a.m.	GET /gxvmdpe_backend/static/SmoothNavMenu/resources/ddsmoothmenu.js	200	4645	62063899
1.1.1.1	07/03/2014 10:51:56 a.m.	GET /jkmanager/?cmd=update&from=list&w=PB2B-loadbalancer&sw=PB2Bn2-serverajp13&vwa=0	200	6066	1149
1.1.1.1	07/03/2014 10:51:37 a.m.	GET /gxvmdpe_backend/static/Resources/K2BModern/K2BButtonBig.gif	200	1130	2716
1.1.1.1	07/03/2014 10:53:21 a.m.	GET /gxvmdpe_backend/servlet/wwcausa	200	8459	190135
1.1.1.1	07/03/2014 10:53:34 a.m.	GET /gxvmdpe_backend/servlet/wwordpre	200	6858	195668
1.1.1.1	07/03/2014 10:53:26 a.m.	GET /gxvmdpe_backend/servlet/wwequipos	200	9192	218596
1.1.1.1	07/03/2014 10:53:42 a.m.	GET /gxvmdpe_backend/servlet/wwtartpo	200	6346	252203
1.1.1.1	07/03/2014 10:53:26 a.m.	GET /gxvmdpe_backend/servlet/wwequipos	200	9192	290547
1.1.1.1	07/03/2014 10:54:25 a.m.	GET /gxvmdpe_frontend/rest/DPFrontTotalOrdenes?Usucod=MBJTEC&Ultfchsync=2014-3-7T10:44:4	200	4635	66814
1.1.1.1	07/03/2014 10:54:27 a.m.	GET /gxvmdpe_frontend/rest/DPFrontTotalOrdenesPreCierre?Usucod=MBJTEC&Ultfchsync=2014-3-7T10:44:4	200	4635	68604
1.1.1.1	07/03/2014 10:54:28 a.m.	GET /gxvmdpe_frontend/rest/DPFrontDescargaOrdenesPreCierre?Usucod=MBJTEC&Ultfchsync=2014-3-7T10:44:4&Pagenumber=1.0000&Pagesize=10.0000	200	5887	88677
1.1.1.1	07/03/2014 10:54:12 a.m.	GET /gxvmdpe_frontend/rest/DPFrontDescargaMisDatos?Usucod=MBJTEC	200	4994	114597
1.1.1.1	07/03/2014 10:54:32 a.m.	POST /gxvmdpe_frontend/rest/GxOfflineEventReplicator?fmt=json	200	4782	291694
1.1.1.1	07/03/2014 11:01:03 a.m.	GET /jkmanager/?cmd=update&from=list&w=PB2B-loadbalancer&sw=PB2Bn1-serverajp13&vwa=1	200	6066	1445
1.1.1.1	07/03/2014 11:01:36 a.m.	GET /jkmanager/?cmd=update&from=list&w=PB2B-loadbalancer&sw=PB2Bn1-serverajp13&vwa=1	200	6066	1548
1.1.1.1	07/03/2014 11:03:08 a.m.	POST /InventoryGUI/out.36678-19580.erraiBus?z=3812	200	393	6434
1.1.1.1	07/03/2014 11:03:08 a.m.	POST /InventoryGUI/out.36678-19580.erraiBus?z=3814	200	538	6465
1.1.1.1	07/03/2014 11:03:28 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3818	200	393	20002247
1.1.1.1	07/03/2014 11:03:48 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3820	200	393	20002448
1.1.1.1	07/03/2014 11:03:08 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3815	200	538	20005917
1.1.1.1	07/03/2014 11:04:08 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3821	200	266	2627
1.1.1.1	07/03/2014 11:04:48 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3825	200	266	9707
1.1.1.1	07/03/2014 11:04:28 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3824	200	393	20002397
1.1.1.1	07/03/2014 11:04:08 a.m.	GET /InventoryGUI/in.36678-19580.erraiBus?z=3822	200	393	20002505
